User_Id,Time,Category,Operation,Order_Id,Transaction_Id,Primary_Asset,Realized_Amount_For_Primary_Asset,Realized_Amount_For_Primary_Asset_In_USD_Value,Base_Asset,Realized_Amount_For_Base_Asset,Realized_Amount_For_Base_Asset_In_USD_Value,Quote_Asset,Realized_Amount_For_Quote_Asset,Realized_Amount_For_Quote_Asset_In_USD_Value,Fee_Asset,Realized_Amount_For_Fee_Asset,Realized_Amount_For_Fee_Asset_In_USD_Value,Payment_Method,Withdrawal_Method,Additional_Note
52377410,2021-02-11 00:50:57,Spot Trading,Sell,7176311,116896905,"","","",DOGE,275.00000000,19.16085900,USD,19.80000000,19.80000000,USD,0.01980000,0.01980000,Wallet,"",""
52377410,2021-02-11 00:51:03,Spot Trading,Sell,7176311,116897110,"","","",DOGE,200.00000000,13.93517000,USD,14.40000000,14.40000000,USD,0.01440000,0.01440000,Wallet,"",""
52377410,2021-02-11 00:51:32,Spot Trading,Sell,7176311,116897798,"","","",DOGE,160.00000000,11.14813600,USD,11.52000000,11.52000000,USD,0.01150000,0.01150000,Wallet,"",""
52377410,2021-02-11 00:51:38,Spot Trading,Sell,7176311,116897934,"","","",DOGE,1031.00000000,71.83580100,USD,74.23200000,74.23200000,USD,0.07420000,0.07420000,Wallet,"",""
52377410,2021-02-11 00:51:40,Spot Trading,Sell,7176311,116898042,"","","",DOGE,704.00000000,49.05179800,USD,50.68800000,50.68800000,USD,0.05070000,0.05070000,Wallet,"",""
52377410,2021-02-11 01:59:51,Spot Trading,Buy,52058829,117014497,"","","",ADA,438.90000000,407.18566100,USD,386.23200000,386.23200000,ADA,0.43890000,0.40718600,Wallet,"",""
52377410,2021-02-11 02:01:56,Spot Trading,Buy,52091812,117018343,"","","",ADA,337.70000000,313.29824000,USD,298.72942000,298.72942000,ADA,0.33770000,0.31329800,Wallet,"",""
52377410,2021-02-11 02:01:56,Spot Trading,Buy,52091812,117018323,"","","",ADA,113.20000000,105.02031600,USD,100.13672000,100.13672000,ADA,0.11320000,0.10502000,Wallet,"",""
52377410,2021-02-11 02:01:56,Spot Trading,Buy,52091812,117018344,"","","",ADA,40.30000000,37.38797500,USD,35.64938000,35.64938000,ADA,0.04030000,0.03738800,Wallet,"",""
52377410,2021-02-11 04:16:20,Spot Trading,Buy,52124022,117155548,"","","",ADA,482.80000000,447.91350400,USD,434.52000000,434.52000000,ADA,0.48280000,0.44791400,Wallet,"",""
52377410,2021-02-11 05:07:56,Spot Trading,Buy,52131816,117206674,"","","",ADA,321.80000000,298.54715400,USD,289.62000000,289.62000000,ADA,0.32180000,0.29854700,Wallet,"",""
52377410,2021-02-12 16:50:39,Spot Trading,Sell,52676418,119868270,"","","",ADA,1755.40000000,1624.77610400,USD,1620.58528000,1620.58528000,USD,1.62060000,1.62060000,Wallet,"",""
52377410,2021-02-12 16:58:41,Spot Trading,Buy,52677482,119877675,"","","",ADA,1759.70000000,1628.75613000,USD,1618.92400000,1618.92400000,ADA,1.75970000,1.62875600,Wallet,"",""
52377410,2021-02-13 16:51:24,Spot Trading,Sell,53026286,121920221,"","","",ADA,64.70000000,58.60004200,USD,58.23000000,58.23000000,USD,0.05820000,0.05820000,Wallet,"",""
52377410,2021-02-13 16:51:30,Spot Trading,Sell,53026286,121920315,"","","",ADA,121.50000000,110.04490100,USD,109.35000000,109.35000000,USD,0.10940000,0.10940000,Wallet,"",""
52377410,2021-02-13 16:51:33,Spot Trading,Sell,53026286,121920372,"","","",ADA,18.40000000,16.66523600,USD,16.56000000,16.56000000,USD,0.01660000,0.01660000,Wallet,"",""
52377410,2021-02-13 16:51:35,Spot Trading,Sell,53026286,121920397,"","","",ADA,18.30000000,16.57466400,USD,16.47000000,16.47000000,USD,0.01650000,0.01650000,Wallet,"",""
52377410,2021-02-13 17:56:14,Spot Trading,Buy,53029356,122022207,"","","",ADA,227.80000000,206.32286800,USD,200.46400000,200.46400000,ADA,0.22780000,0.20632300,Wallet,"",""
52377410,2021-02-14 14:16:14,Spot Trading,Sell,53345692,123462562,"","","",ADA,123.60000000,104.86454100,USD,103.82400000,103.82400000,USD,0.10380000,0.10380000,Wallet,"",""
52377410,2021-02-14 14:16:15,Spot Trading,Sell,53345692,123462578,"","","",ADA,332.20000000,281.84466600,USD,279.04800000,279.04800000,USD,0.27900000,0.27900000,Wallet,"",""
52377410,2021-02-14 14:16:15,Spot Trading,Sell,53345692,123462571,"","","",ADA,336.30000000,285.32318200,USD,282.49200000,282.49200000,USD,0.28250000,0.28250000,Wallet,"",""
52377410,2021-02-14 14:16:15,Spot Trading,Sell,53345692,123462581,"","","",ADA,332.80000000,282.35371700,USD,279.55200000,279.55200000,USD,0.27960000,0.27960000,Wallet,"",""
52377410,2021-02-14 14:16:16,Spot Trading,Sell,53345692,123462618,"","","",ADA,75.10000000,63.71623800,USD,63.08400000,63.08400000,USD,0.06310000,0.06310000,Wallet,"",""
52377410,2021-02-14 14:30:06,Spot Trading,Buy,69490727,123479939,"","","",BCH,0.12211000,88.40955900,USD,84.34259810,84.34259800,BCH,0.00012211,0.08841000,Wallet,"",""
52377410,2021-02-14 14:30:06,Spot Trading,Buy,69490727,123479924,"","","",BCH,0.11344000,82.13234200,USD,78.35414240,78.35414200,BCH,0.00011344,0.08213200,Wallet,"",""
52377410,2021-02-14 14:30:07,Spot Trading,Buy,69490727,123479985,"","","",BCH,0.14459000,104.68543200,USD,99.86975890,99.86975900,BCH,0.00014459,0.10468500,Wallet,"",""
52377410,2021-02-14 14:30:07,Spot Trading,Buy,69490727,123479952,"","","",BCH,0.14357000,103.94693600,USD,99.16523470,99.16523500,BCH,0.00014357,0.10394700,Wallet,"",""
52377410,2021-02-14 14:30:07,Spot Trading,Buy,69490727,123480018,"","","",BCH,0.14400000,104.25826200,USD,99.46224000,99.46224000,BCH,0.00014400,0.10425800,Wallet,"",""
52377410,2021-02-14 14:30:12,Spot Trading,Buy,69490727,123480242,"","","",BCH,0.14685000,106.32170700,USD,101.43076350,101.43076400,BCH,0.00014685,0.10632200,Wallet,"",""
52377410,2021-02-14 14:30:12,Spot Trading,Buy,69490727,123480265,"","","",BCH,0.13057000,94.53473100,USD,90.18600470,90.18600500,BCH,0.00013057,0.09453500,Wallet,"",""
52377410,2021-02-14 14:30:14,Spot Trading,Buy,69490727,123480353,"","","",BCH,0.11005000,79.67792900,USD,76.01263550,76.01263600,BCH,0.00011005,0.07967800,Wallet,"",""
52377410,2021-02-14 14:30:15,Spot Trading,Buy,69490727,123480371,"","","",BCH,0.12327000,89.24941700,USD,85.14382170,85.14382200,BCH,0.00012327,0.08924900,Wallet,"",""
52377410,2021-02-14 14:30:15,Spot Trading,Buy,69490727,123480390,"","","",BCH,0.11879000,86.00582600,USD,82.04944090,82.04944100,BCH,0.00011879,0.08600600,Wallet,"",""
52377410,2021-02-14 14:30:15,Spot Trading,Buy,69490727,123480405,"","","",BCH,0.14410000,104.33066400,USD,99.53131100,99.53131100,BCH,0.00014410,0.10433100,Wallet,"",""
52377410,2021-02-14 14:30:17,Spot Trading,Buy,69490727,123480456,"","","",BCH,0.01662000,12.03314100,USD,11.47960020,11.47960000,BCH,0.00001662,0.01203300,Wallet,"",""
52377410,2021-02-14 14:33:46,Spot Trading,Sell,69491367,123485249,"","","",BCH,0.50415000,365.01252100,USD,345.24192000,345.24192000,USD,0.35000000,0.35000000,Wallet,"",""
52377410,2021-02-14 14:33:47,Spot Trading,Sell,69491367,123485294,"","","",BCH,0.14330000,103.75145100,USD,98.13184000,98.13184000,USD,0.10000000,0.10000000,Wallet,"",""
52377410,2021-02-14 14:33:54,Spot Trading,Sell,69491367,123485518,"","","",BCH,0.12497000,90.48024300,USD,85.57945600,85.57945600,USD,0.09000000,0.09000000,Wallet,"",""
52377410,2021-02-14 14:33:55,Spot Trading,Sell,69491367,123485543,"","","",BCH,0.13624000,98.63990100,USD,93.29715200,93.29715200,USD,0.09000000,0.09000000,Wallet,"",""
52377410,2021-02-14 14:33:55,Spot Trading,Sell,69491367,123485548,"","","",BCH,0.43223000,312.94131100,USD,295.99110400,295.99110400,USD,0.30000000,0.30000000,Wallet,"",""
52377410,2021-02-14 14:33:55,Spot Trading,Sell,69491367,123485550,"","","",BCH,0.11561000,83.70345600,USD,79.16972800,79.16972800,USD,0.08000000,0.08000000,Wallet,"",""
52377410,2021-02-14 14:35:11,Spot Trading,Buy,53353289,123487506,"","","",ADA,1200.40000000,1018.44171100,USD,996.33200000,996.33200000,ADA,1.20040000,1.01844200,Wallet,"",""
52377410,2021-02-14 14:35:47,Spot Trading,Sell,53353703,123488342,"","","",ADA,336.00000000,285.06865600,USD,278.04000000,278.04000000,USD,0.27800000,0.27800000,Wallet,"",""
52377410,2021-02-14 14:35:47,Spot Trading,Sell,53353703,123488348,"","","",ADA,864.00000000,733.03368800,USD,714.96000000,714.96000000,USD,0.71500000,0.71500000,Wallet,"",""
52377410,2021-02-14 14:36:58,Spot Trading,Sell,53354320,123490408,"","","",ADA,1158.60000000,982.97781300,USD,962.44902000,962.44902000,USD,0.96240000,0.96240000,Wallet,"",""
52377410,2021-02-14 14:43:16,Spot Trading,Buy,53356650,123498794,"","","",ADA,2367.90000000,2008.97045000,USD,1953.51750000,1953.51750000,ADA,2.36790000,2.00897000,Wallet,"",""
52377410,2021-02-14 14:49:57,Spot Trading,Sell,53360559,123515301,"","","",ADA,526.40000000,446.60756200,USD,425.01536000,425.01536000,USD,0.42500000,0.42500000,Wallet,"",""
52377410,2021-02-14 14:49:57,Spot Trading,Sell,53360559,123515298,"","","",ADA,1235.70000000,1048.39088900,USD,997.82775000,997.82775000,USD,0.99780000,0.99780000,Wallet,"",""
52377410,2021-02-14 14:50:12,Spot Trading,Sell,53360376,123516335,"","","",ADA,329.70000000,279.72361900,USD,267.15591000,267.15591000,USD,0.26720000,0.26720000,Wallet,"",""
52377410,2021-02-14 14:50:12,Spot Trading,Sell,53360376,123516314,"","","",ADA,1432.30000000,1215.18998900,USD,1160.59269000,1160.59269000,USD,1.16060000,1.16060000,Wallet,"",""
52377410,2021-02-14 14:50:28,Spot Trading,Sell,53360922,123516948,"","","",ADA,1755.40000000,1489.31404600,USD,1425.38480000,1425.38480000,USD,1.42540000,1.42540000,Wallet,"",""
52377410,2021-02-14 15:10:48,Spot Trading,Sell,53368698,123549760,"","","",ADA,877.70000000,744.65702300,USD,742.62197000,742.62197000,USD,0.74260000,0.74260000,Wallet,"",""
52377410,2021-02-14 15:13:18,Spot Trading,Buy,53367467,123552772,"","","",ADA,953.50000000,808.96715400,USD,800.94000000,800.94000000,ADA,0.95350000,0.80896700,Wallet,"",""
52377410,2021-02-14 15:19:07,Spot Trading,Buy,53369716,123560622,"","","",ADA,947.20000000,803.62211700,USD,786.17600000,786.17600000,ADA,0.94720000,0.80362200,Wallet,"",""
52377410,2021-02-14 15:19:07,Spot Trading,Buy,53366105,123560601,"","","",ADA,1286.60000000,1091.57539600,USD,1067.87800000,1067.87800000,ADA,1.28660000,1.09157500,Wallet,"",""
52377410,2021-02-14 15:23:34,Spot Trading,Buy,53371674,123569443,"","","",ADA,719.00000000,610.01298800,USD,589.58000000,589.58000000,ADA,0.71900000,0.61001300,Wallet,"",""
52377410,2021-02-14 15:32:10,Spot Trading,Buy,124770696,123586410,"","","",ETH,0.50358000,909.00422400,USD,905.93538420,905.93538400,ETH,0.00050358,0.90900400,Wallet,"",""
52377410,2021-02-14 15:32:10,Spot Trading,Buy,124770696,123586415,"","","",ETH,0.47977000,866.02517300,USD,863.10143230,863.10143200,ETH,0.00047977,0.86602500,Wallet,"",""
52377410,2021-02-15 02:48:04,Spot Trading,Sell,125101551,124574065,"","","",ETH,1.55128000,2760.95414800,USD,2675.95800000,2675.95800000,USD,2.68000000,2.68000000,Wallet,"",""
52377410,2021-02-15 02:50:07,Spot Trading,Buy,53581958,124583975,"","","",ADA,853.50000000,734.87368200,USD,668.29050000,668.29050000,ADA,0.85350000,0.73487400,Wallet,"",""
52377410,2021-02-15 02:51:22,Spot Trading,Buy,2738309,124588828,"","","",ONE,981.30000000,29.86769100,USD,28.45770000,28.45770000,ONE,0.98130000,0.02986800,Wallet,"",""
52377410,2021-02-15 02:51:37,Spot Trading,Buy,2738309,124589762,"","","",ONE,3788.60000000,115.31308800,USD,109.86940000,109.86940000,ONE,3.78860000,0.11531300,Wallet,"",""
52377410,2021-02-15 02:51:49,Spot Trading,Buy,2738309,124590397,"","","",ONE,17312.90000000,526.95031300,USD,502.07410000,502.07410000,ONE,17.31290000,0.52695000,Wallet,"",""
52377410,2021-02-15 02:51:52,Spot Trading,Buy,2738309,124590523,"","","",ONE,12486.80000000,380.05898300,USD,362.11720000,362.11720000,ONE,12.48680000,0.38005900,Wallet,"",""
52377410,2021-02-15 02:51:53,Spot Trading,Buy,7975413,124590579,"","","",DOGE,18496.00000000,1046.70473200,USD,1002.48320000,1002.48320000,DOGE,18.49600000,1.04670500,Wallet,"",""
52377410,2021-02-15 14:18:31,Spot Trading,Sell,8107660,125368645,"","","",DOGE,13858.00000000,784.23627600,USD,857.81020000,857.81020000,USD,0.85780000,0.85780000,Wallet,"",""
52377410,2021-02-15 14:21:06,Spot Trading,Buy,53864404,125371332,"","","",ADA,100.00000000,86.10119300,USD,87.40000000,87.40000000,ADA,0.10000000,0.08610100,Wallet,"",""
52377410,2021-02-15 14:21:07,Spot Trading,Buy,53864404,125371353,"","","",ADA,318.90000000,274.57670400,USD,278.71860000,278.71860000,ADA,0.31890000,0.27457700,Wallet,"",""
52377410,2021-02-15 14:21:16,Spot Trading,Buy,53864404,125371480,"","","",ADA,336.30000000,289.55831200,USD,293.92620000,293.92620000,ADA,0.33630000,0.28955800,Wallet,"",""
52377410,2021-02-15 14:31:57,Spot Trading,Buy,53866225,125382228,"","","",ADA,225.00000000,193.72768400,USD,196.87500000,196.87500000,ADA,0.22500000,0.19372800,Wallet,"",""
52377410,2021-02-15 15:47:41,Spot Trading,Sell,8128073,125456821,"","","",DOGE,313.00000000,17.71294200,USD,18.49830000,18.49830000,USD,0.01850000,0.01850000,Wallet,"",""
52377410,2021-02-15 15:47:41,Spot Trading,Sell,8128073,125456835,"","","",DOGE,1302.00000000,73.68131300,USD,76.81800000,76.81800000,USD,0.07680000,0.07680000,Wallet,"",""
52377410,2021-02-15 15:47:41,Spot Trading,Sell,8128073,125456828,"","","",DOGE,3005.00000000,170.05556400,USD,177.59550000,177.59550000,USD,0.17760000,0.17760000,Wallet,"",""
52377410,2021-02-15 16:32:43,Spot Trading,Buy,53892420,125522767,"","","",ADA,313.40000000,269.84113900,USD,272.65800000,272.65800000,ADA,0.31340000,0.26984100,Wallet,"",""
52377410,2021-02-19 22:08:37,Spot Trading,Sell,3050629,131977512,"","","",ONE,13000.00000000,428.42267000,USD,416.00000000,416.00000000,USD,0.41600000,0.41600000,Wallet,"",""
52377410,2021-02-19 22:09:29,Spot Trading,Buy,63674307,131978915,"","","",BNB,0.80000000,266.09282600,USD,269.36848000,269.36848000,BNB,0.00060000,0.19957000,Wallet,"",""
52377410,2021-02-19 22:09:29,Spot Trading,Buy,63674307,131978932,"","","",BNB,0.20000000,66.52320700,USD,67.34212000,67.34212000,BNB,0.00015000,0.04989200,Wallet,"",""
52377410,2021-02-19 23:04:44,Spot Trading,Buy,55290059,132073865,"","","",ADA,84.40000000,78.29358400,USD,78.82960000,78.82960000,BNB,0.00017979,0.05980100,Wallet,"",""
52377410,2021-02-22 02:14:21,Deposit,Crypto Deposit,136188519,136188519,ETH,0.583,1038.901905,"","","","","","","","","",Wallet,"",""
52377410,2021-02-22 02:37:08,Spot Trading,Sell,129880598,136213430,"","","",ETH,0.58300000,1038.90190500,USD,1117.88501000,1117.88501000,BNB,0.00293193,0.78432000,Wallet,"",""
52377410,2021-02-22 02:38:58,Spot Trading,Buy,65305163,136214823,"","","",BNB,3.90000000,1043.28824500,USD,1115.91831000,1115.91831000,BNB,0.00292500,0.78246600,Wallet,"",""
52377410,2021-02-22 20:42:03,Withdrawal,Crypto Withdrawal,137928730,137928730,BNB,4.89221328,1308.715028,"","","","","","",BNB,0.00100000,0.26751000,Wallet,Wallet,""
52377410,2021-02-23 05:54:22,Deposit,Crypto Deposit,138846416,138846416,ETH,0.5657725,888.3782,"","","","","","","","","",Wallet,"",""
52377410,2021-02-23 05:55:12,Spot Trading,Sell,131029693,138850766,"","","",ETH,0.56577000,888.37427500,USD,923.34229770,923.34229800,USD,0.92000000,0.92000000,Wallet,"",""
52377410,2021-02-23 05:56:12,Spot Trading,Buy,66058691,138852300,"","","",BNB,3.85000000,889.32786900,USD,922.39108500,922.39108500,BNB,0.00288750,0.66699600,Wallet,"",""
52377410,2021-02-23 06:20:04,Withdrawal,Crypto Withdrawal,138856704,138856704,BNB,3.8461125,888.429879,"","","","","","",BNB,0.00100000,0.23099400,Wallet,Wallet,""
52377410,2021-02-24 03:19:29,Spot Trading,Sell,57973321,141148403,"","","",ADA,10.00000000,10.51656600,USD,10.11800000,10.11800000,USD,0.01010000,0.01010000,Wallet,"",""
52377410,2021-02-24 03:30:06,Spot Trading,Buy,66719901,141162848,"","","",BNB,0.05000000,12.71795700,USD,12.10896000,12.10896000,BNB,0.00003750,0.00953800,Wallet,"",""
52377410,2021-02-24 03:34:03,Withdrawal,Crypto Withdrawal,141164311,141164311,BNB,0.0489625,12.454059,"","","","","","",BNB,0.00100000,0.25435900,Wallet,Wallet,""
52377410,2021-02-24 04:45:31,Spot Trading,Sell,3374698,141282912,"","","",ONE,3586.90000000,82.48765200,USD,78.19442000,78.19442000,USD,0.07820000,0.07820000,Wallet,"",""
52377410,2021-02-24 04:45:31,Spot Trading,Sell,3374698,141282922,"","","",ONE,10653.00000000,244.98618900,USD,232.23540000,232.23540000,USD,0.23220000,0.23220000,Wallet,"",""
52377410,2021-02-24 04:45:31,Spot Trading,Sell,3374698,141282928,"","","",ONE,3250.00000000,74.73999000,USD,70.85000000,70.85000000,USD,0.07090000,0.07090000,Wallet,"",""
52377410,2021-02-24 04:45:31,Spot Trading,Sell,3374698,141282938,"","","",ONE,2083.30000000,47.90948300,USD,45.41594000,45.41594000,USD,0.04540000,0.04540000,Wallet,"",""
52377410,2021-02-24 04:45:31,Spot Trading,Sell,3374698,141282930,"","","",ONE,1503.00000000,34.56437100,USD,32.76540000,32.76540000,USD,0.03280000,0.03280000,Wallet,"",""
52377410,2021-02-24 04:45:31,Spot Trading,Sell,3374698,141282934,"","","",ONE,458.80000000,10.55098700,USD,10.00184000,10.00184000,USD,0.01000000,0.01000000,Wallet,"",""
52377410,2021-02-24 04:48:31,Spot Trading,Buy,66756782,141287164,"","","",BNB,1.89000000,480.73875900,USD,468.30476700,468.30476700,BNB,0.00141750,0.36055400,Wallet,"",""
52377410,2021-02-24 04:52:04,Withdrawal,Crypto Withdrawal,141288251,141288251,BNB,1.8875825,480.123846,"","","","","","",BNB,0.00100000,0.25435900,Wallet,Wallet,""
52377410,2021-02-24 06:03:43,Spot Trading,Sell,58044999,141368473,"","","",ADA,177.20000000,186.35355500,USD,177.04052000,177.04052000,USD,0.17700000,0.17700000,Wallet,"",""
52377410,2021-02-24 06:03:44,Spot Trading,Sell,58044999,141368495,"","","",ADA,50.00000000,52.58283200,USD,49.95500000,49.95500000,USD,0.05000000,0.05000000,Wallet,"",""
52377410,2021-02-24 06:04:02,Spot Trading,Sell,58044999,141368753,"","","",ADA,56.20000000,59.10310300,USD,56.14942000,56.14942000,USD,0.05610000,0.05610000,Wallet,"",""
52377410,2021-02-24 06:04:03,Spot Trading,Sell,58044999,141368772,"","","",ADA,56.20000000,59.10310300,USD,56.14942000,56.14942000,USD,0.05610000,0.05610000,Wallet,"",""
52377410,2021-02-24 06:04:29,Spot Trading,Sell,58044999,141369208,"","","",ADA,336.20000000,353.56695900,USD,335.89742000,335.89742000,USD,0.33590000,0.33590000,Wallet,"",""
52377410,2021-02-24 06:04:30,Spot Trading,Sell,58044999,141369222,"","","",ADA,337.20000000,354.61861600,USD,336.89652000,336.89652000,USD,0.33690000,0.33690000,Wallet,"",""
52377410,2021-02-24 06:04:33,Spot Trading,Sell,58044999,141369290,"","","",ADA,337.40000000,354.82894700,USD,337.09634000,337.09634000,USD,0.33710000,0.33710000,Wallet,"",""
52377410,2021-02-24 06:04:35,Spot Trading,Sell,58044999,141369315,"","","",ADA,335.30000000,352.62046800,USD,334.99823000,334.99823000,USD,0.33500000,0.33500000,Wallet,"",""
52377410,2021-02-24 06:04:40,Spot Trading,Sell,58044999,141369455,"","","",ADA,42.90000000,45.11606900,USD,42.86139000,42.86139000,USD,0.04290000,0.04290000,Wallet,"",""
52377410,2021-02-24 06:04:45,Spot Trading,Sell,58045937,141369542,"","","",ADA,38.60000000,40.59394600,USD,38.56526000,38.56526000,USD,0.03860000,0.03860000,Wallet,"",""
52377410,2021-02-24 06:04:45,Spot Trading,Sell,58044999,141369539,"","","",ADA,261.40000000,274.90304300,USD,261.16474000,261.16474000,USD,0.26120000,0.26120000,Wallet,"",""
52377410,2021-02-24 06:05:03,Spot Trading,Sell,58045937,141370196,"","","",ADA,331.80000000,348.93967000,USD,331.50138000,331.50138000,USD,0.33150000,0.33150000,Wallet,"",""
52377410,2021-02-24 06:05:04,Spot Trading,Sell,58045937,141370242,"","","",ADA,5.30000000,5.57378000,USD,5.29523000,5.29523000,USD,0.00530000,0.00530000,Wallet,"",""
52377410,2021-02-24 06:05:04,Spot Trading,Sell,58045937,141370237,"","","",ADA,2624.30000000,2759.86249400,USD,2621.93813000,2621.93813000,USD,2.62190000,2.62190000,Wallet,"",""
52377410,2021-02-24 06:06:41,Spot Trading,Buy,66791598,141372960,"","","",BNB,0.50000000,127.17956600,USD,123.71355000,123.71355000,BNB,0.00037500,0.09538500,Wallet,"",""
52377410,2021-02-24 06:06:54,Spot Trading,Buy,66791598,141373148,"","","",BNB,19.63000000,4993.06975400,USD,4856.99397300,4856.99397300,BNB,0.01472250,3.74480200,Wallet,"",""
52377410,2021-02-24 06:12:03,Withdrawal,Crypto Withdrawal,141375708,141375708,BNB,20.1139025,5116.154774,"","","","","","",BNB,0.00100000,0.25435900,Wallet,Wallet,""
52377410,2021-02-24 16:30:26,Spot Trading,Sell,58303753,142038279,"","","",ADA,750.00000000,788.74247300,USD,778.87500000,778.87500000,USD,0.77890000,0.77890000,Wallet,"",""
52377410,2021-02-24 16:31:58,Spot Trading,Buy,67074853,142039496,"","","",BNB,3.06000000,778.33894300,USD,777.74979600,777.74979600,BNB,0.00229500,0.58375400,Wallet,"",""
52377410,2021-02-24 16:38:03,Withdrawal,Crypto Withdrawal,142042455,142042455,BNB,3.056705,777.50083,"","","","","","",BNB,0.00100000,0.25435900,Wallet,Wallet,""
52377410,2021-02-25 05:20:43,Spot Trading,Sell,58627302,142752764,"","","",ADA,10.00000000,10.79116200,USD,10.31800000,10.31800000,USD,0.01030000,0.01030000,Wallet,"",""
52377410,2021-02-25 05:31:59,Spot Trading,Sell,58631490,142759371,"","","",ADA,10.00000000,10.79116200,USD,10.29700000,10.29700000,USD,0.01030000,0.01030000,Wallet,"",""
52377410,2021-02-25 05:33:13,Spot Trading,Buy,67383022,142760530,"","","",BNB,0.08000000,18.71087600,USD,19.68753600,19.68753600,BNB,0.00006000,0.01403300,Wallet,"",""
52377410,2021-02-25 05:38:03,Withdrawal,Crypto Withdrawal,142762268,142762268,BNB,0.07894,18.462957,"","","","","","",BNB,0.00100000,0.23388600,Wallet,Wallet,""
52377410,2021-02-25 14:23:32,Spot Trading,Sell,58857067,143115401,"","","",ADA,20.00000000,21.58232400,USD,21.46800000,21.46800000,USD,0.02150000,0.02150000,Wallet,"",""
52377410,2021-02-25 14:26:20,Spot Trading,Buy,67566857,143118062,"","","",BNB,0.09000000,21.04973600,USD,23.08349700,23.08349700,BNB,0.00006750,0.01578700,Wallet,"",""
52377410,2021-02-25 14:34:02,Withdrawal,Crypto Withdrawal,143121809,143121809,BNB,0.0889325,20.800063,"","","","","","",BNB,0.00100000,0.23388600,Wallet,Wallet,""
52377410,2021-02-25 16:09:46,Spot Trading,Sell,58910132,143220286,"","","",ADA,20.00000000,21.58232400,USD,22.50200000,22.50200000,USD,0.02250000,0.02250000,Wallet,"",""
52377410,2021-02-25 16:13:58,Spot Trading,Buy,67609338,143225278,"","","",BNB,0.08000000,18.71087600,USD,20.42160800,20.42160800,BNB,0.00006000,0.01403300,Wallet,"",""
52377410,2021-02-25 16:20:03,Withdrawal,Crypto Withdrawal,143228699,143228699,BNB,0.07894,18.462957,"","","","","","",BNB,0.00100000,0.23388600,Wallet,Wallet,""
52377410,2021-03-09 03:03:47,Distribution,Staking Rewards,"",157359186,ONE,19.32558041,0.80854,"","","","","","","","","",Wallet,"",""
52377410,2021-03-09 16:05:20,Deposit,Crypto Deposit,158077256,158077256,BNB,0.1,29.346322,"","","","","","","","","",Wallet,"",""
52377410,2021-03-09 16:06:40,Deposit,Crypto Deposit,158078136,158078136,BNB,3.59925,1056.247498,"","","","","","","","","",Wallet,"",""
52377410,2021-03-09 16:35:57,Spot Trading,Sell,75096044,158108272,"","","",BNB,3.05000000,895.06282400,USD,838.75000000,838.75000000,BNB,0.00228847,0.67158200,Wallet,"",""
52377410,2021-03-09 16:35:58,Spot Trading,Sell,75096044,158108281,"","","",BNB,0.64000000,187.81646100,USD,176.00000000,176.00000000,BNB,0.00048017,0.14091200,Wallet,"",""
52377410,2021-03-09 17:06:14,Spot Trading,Buy,67414537,158136763,"","","",ADA,217.40000000,259.82801400,USD,253.92320000,253.92320000,BNB,0.00068911,0.20222800,Wallet,"",""
52377410,2021-03-09 17:34:46,Spot Trading,Buy,1810428,158165393,"","","",ZEN,3.76900000,195.96968800,USD,191.84210000,191.84210000,BNB,0.00052776,0.15487800,Wallet,"",""
52377410,2021-03-09 17:34:46,Spot Trading,Buy,1810428,158165398,"","","",ZEN,1.23100000,64.00601900,USD,62.65790000,62.65790000,BNB,0.00017237,0.05058400,Wallet,"",""
52377410,2021-03-15 17:11:56,Spot Trading,Buy,276627384,167326942,"","","",BTC,0.00454000,253.81868900,USD,254.24000000,254.24000000,BNB,0.00075207,0.19152300,Wallet,"",""
52377410,2021-03-16 13:14:40,Deposit,Crypto Deposit,168782818,168782818,BNB,2.379625,614.182807,"","","","","","","","","",Wallet,"",""
52377410,2021-03-16 13:24:46,Spot Trading,Sell,79441557,168793656,"","","",BNB,2.30000000,593.63154100,USD,588.28227000,588.28227000,BNB,0.00172504,0.44523400,Wallet,"",""
52377410,2021-03-16 13:38:24,Spot Trading,Buy,277592430,168807896,"","","",BTC,0.01060000,602.13195300,USD,588.30000000,588.30000000,BNB,0.00172503,0.44523100,Wallet,"",""
52377410,2021-03-16 13:47:09,Spot Trading,Buy,152637301,168817478,"","","",ETH,0.14286000,258.14398600,USD,254.29080000,254.29080000,BNB,0.00074833,0.19314400,Wallet,"",""
52377410,2021-03-18 16:10:43,Deposit,USD Deposit,ffd0179b0af44fcda3935f4f5164328f,172490812,USD,1000,1000,"","","","","","",USD,0E-8,0E-8,ACH,"",""
52377410,2021-03-18 16:10:50.109,Quick Buy,Buy,99bc0e110bcb487fb5063359f5d81c16,172490816,"","","",USD,1000.00000000,1000.00000000,ADA,744.10000000,921.94441700,USD,5.00000000,5.00000000,ACH,"",""
52377410,2021-03-18 16:18:20.381,Deposit,Crypto Deposit,172509499,172509499,BTC,0.00830099,480.286322,"","","","","","","","","",Wallet,"",""
52377410,2021-03-18 18:45:40.3,Deposit,Crypto Deposit,172703040,172703040,BNB,1.409925,368.984149,"","","","","","","","","",Wallet,"",""
52377410,2021-03-18 18:47:27,Spot Trading,Sell,80511267,172706243,"","","",BNB,0.15000000,39.25572100,USD,39.30000000,39.30000000,BNB,0.00011259,0.02946500,Wallet,"",""
